x_0;y_0;xdir_0;ydir_0;len_0;x_1;y_1;xdir_1;ydir_1;len_1;x_2;y_2;xdir_2;ydir_2;len_2;x_3;y_3;xdir_3;ydir_3;len_3;x_4;y_4;xdir_4;ydir_4;len_4;angle;speed
0.5723466526335137;4.9118291748830689;0;0;0;-0.71456617968602121;4.7827456124550505;0;0;0;0.49258891944270083;3.8783025621354694;0.076941706240177155;0.99703562259674072;1.0745381116867065;-0.56372220985061816;3.7786145758325285;-0.14855647087097168;0.98890393972396851;1.0310336351394653;0.43109206832855829;3.0433178455908485;0.073451325297355652;0.99729877710342407;0.70098143815994263;0;4
-3.2114363650787219;3.1267821524274031;0;0;0;-2.347826288120423;3.0608008397592963;0;0;0;-2.6249863217042582;3.0604113729113731;0;0;0;-2.897434096001049;3.0578584753397648;0;0;0;-2.0578722122639053;3.0295325373450375;0;0;0;-1;4
-0.99372071648758897;2.1702644514470082;0;0;0;-0.073124587984866554;2.149787466303577;0;0;0;-0.94246233392746293;1.9539862882300238;-0.23061378300189972;0.97304534912109375;0.049403678625822067;-0.020112097942568428;1.9423366056573781;-0.24758629500865936;0.96886581182479858;0.045846186578273773;-0.88383455488772455;1.7396923791237171;-0.26388809084892273;0.96455329656600952;0.049359116703271866;0;4
-0.46076329647749004;2.3831495207055631;0;0;0;-0.47580260555752191;1.9885461429022713;0.038084771484136581;0.99927449226379395;0.15593810379505157;0.42140853865102679;1.9748287318669226;0;0;0;-0.47708053679570306;1.7627490624126723;0.0056595206260681152;0.99998396635055542;0.050985943526029587;0.41401771355484945;1.7459151788547116;0.032269727438688278;0.99947917461395264;0.05245603621006012;0;4
0.32523551101385317;1.0803240981574569;0.99393582344055176;-0.10996168851852417;0.050505183637142181;0.5486062840550755;1.0556119877869834;0.96366053819656372;-0.2671298086643219;0.048129722476005554;0.10079212743143744;1.0534859917699475;0.99292659759521484;0.11873028427362442;0.051095116883516312;0.76001880096644869;0.99700771483850092;0;0;0;-0.11115121784027729;0.99278509047141472;0.96134918928146362;0.27533185482025146;0.048604581505060196;3;1
1.1046432825841785;2.5235684898348456;0;0;0;0.81279878635627523;2.2337895992257022;0.70961368083953857;0.70459097623825073;0.16914486885070801;0.64310581365290032;2.0884310922148206;0.75946128368377686;0.65055251121520996;0.0499248206615448;1.7975352112676057;2;0;0;0;0.46831651091273074;1.9517219830823747;0.78768545389175415;0.61607760190963745;0.049240671098232269;2;4
-0.06431406025110685;2.1187021589357848;0;0;0;-0.018540299309233909;1.9021823316513058;-0.20683526992797852;0.97837579250335693;0.048976074904203415;0.029665997401959045;1.6704699604978237;-0.20368249714374542;0.97903704643249512;0.056014455854892731;0.076617521069707428;1.4161327114764677;-0.18153604865074158;0.98338425159454346;0.06689191609621048;0.15422856376726707;1.1311242988439998;-0.26274389028549194;0.96486556529998779;0.087253279983997345;0;4
-1.2476945859996678;2.6056157629858374;0;0;0;-1.1988234653223218;2.2999896120548398;-0.15789906680583954;0.98745524883270264;0.095795735716819763;-0.16014629663117799;2.2362204966912067;0;0;0;-0.11334714432407628;2.0110377486055415;-0.20347949862480164;0.97907918691635132;0.052897442132234573;-0.066977681869173675;1.7969647745751436;-0.21169652044773102;0.97733545303344727;0.047977402806282043;0;4
-0.19601838943196262;2.1640383118801014;0;0;0;-0.12825707307166559;1.9499471470835479;-0.30175304412841797;0.95338612794876099;0.050426680594682693;-0.059428624486113101;1.7270377028538411;-0.29502907395362854;0.95548826456069946;0.054425977170467377;0.04285473453394064;1.4806750171530232;-0.38344034552574158;0.92356562614440918;0.07115645706653595;0.11465721903580756;1.1987609661842784;-0.24681666493415833;0.9690622091293335;0.084631092846393585;0;4
0.16175990103756174;1.1034638287269978;0.99519330263137817;-0.097930014133453369;0.053222917020320892;0.3913519149352882;1.0808713010986721;0.95666974782943726;-0.29117518663406372;0.050908796489238739;-0.065604749682038999;1.077209424736522;0.99339896440505981;0.1147104874253273;0.052383974194526672;0.60720506826283316;1.0151735541423843;0;0;0;-0.28074270652890809;1.0094355192031212;0.95379167795181274;0.30046868324279785;0.050877645611763;3;1
-0.8489546846074324;2.6844639656088138;0;0;0;-0.85327439385677883;2.3872617158338212;0.014533099718391895;0.99989444017410278;0.088347896933555603;0.14832760607096732;2.1417582017757253;0;0;0;-0.85959576065139454;2.0991848428890321;0.021938065066933632;0.99975931644439697;0.083028241991996765;0.15442768403657806;1.9381692228251399;-0.029949251562356949;0.99955141544342041;0.041485678404569626;0;4
-0.69146150131267059;4.1593697485801462;0;0;0;0.534716494548368;3.2283781343226394;0;0;0;0.69865258339769187;2.982404191664672;-0.55459135770797729;0.83212286233901978;0.087378159165382385;0.95151063062784891;2.6855435102469971;-0.64843189716339111;0.76127272844314575;0.15206345915794373;-0.72916351837472348;2.6601661196081854;0;0;0;0;2
0.018095751905060423;3.0869470687354839;0;0;0;0.75687579097162383;2.9990481521863002;0;0;0;0.00029551267759603766;2.6144311394063777;0.037644501775503159;0.99929118156433105;0.22358804941177368;-0.086630018402864967;1.8909961441471843;0.1192985400557518;0.99285846948623657;0.530914306640625;-0.11618879115835587;1.7206500548240669;0.17096716165542603;0.98527669906616211;0.029891489073634148;0;4
0.21642755848224707;2.2852565617550042;0;0;0;1.1503020272966746;2.2086866220919958;0;0;0;1.9953866106801927;2.0811328962017388;0;0;0;1.7932985773444017;2.0806309636625056;0;0;0;0.13444691520226723;2.0602132604974908;0;0;0;1;4
2.836522229634368;10.76919720678084;0;0;0;-1.7783029725764457;10.76369879416837;0;0;0;2.4477618767198042;7.8532186176747363;0.13215149939060211;0.99122953414916992;8.6540670394897461;-1.5077776084914272;7.8345028865191439;-0.091963484883308411;0.99576234817504883;8.6533727645874023;1.6978383069555258;4.389356478530039;0.21159704029560089;0.97735702991485596;12.560725212097168;0;4
-0.98504817401277056;3.5200547670823275;-0.98858761787414551;-0.15064696967601776;0.079498738050460815;-1.5558530263921422;3.4789392303776099;-0.9863702654838562;-0.16454087197780609;0.077924691140651703;-1.2637855419152451;3.4775791416416415;-0.99998921155929565;0.0046570184640586376;0.085305221378803253;-2.7130051179642587;3.4345114345114345;1;0;0.087255612015724182;-2.4176144972979601;3.4345114345114345;0.99998629093170166;-0.0052367276512086391;0.086475051939487457;0;4
0.36497016295068513;2.2828805597361002;0;0;0;-0.56150000301614755;2.1708770454139432;0;0;0;0.3970989600663245;2.0361550939827118;-0.12913046777248383;0.99162763357162476;0.061905760318040848;-0.53241418175283273;1.9374793644795854;-0.12366263568401337;0.9923243522644043;0.055320423096418381;0.42502832221045528;1.8052216638241665;-0.12006635963916779;0.99276590347290039;0.054110243916511536;0;4
-1.0578559687740738;1.8449554467268361;0;0;0;-0.49896195276032163;1.6693232412085357;0;0;0;-0.32299695416524243;1.5533979083137672;-0.83507072925567627;0.55014252662658691;0.044402364641427994;-0.16765702979842786;1.4080688546955589;-0.73024559020996094;0.68318474292755127;0.04525100439786911;-1.2906443591395407;1.1218943140755668;0;0;0;-2;3
2.8497983120453592;2.9910628245120177;0;0;0;0.07519995719510264;0.9815221288377739;0.99874997138977051;-0.049984551966190338;0.049690626561641693;0.29783527519150715;0.97037987956399741;0.97348862886428833;-0.22873549163341522;0.048220746219158173;-0.14734165306964658;0.95573157100547645;0.99335145950317383;0.11512051522731781;0.050189919769763947;0.51160577371638405;0.92015135946731075;0.91191208362579346;-0.41038557887077332;0.046282511204481125;3;1
-0.4063428872019238;1.9520370641075764;0;0;0;-0.59800367877345362;1.9223077608797883;0.98818260431289673;0.15328143537044525;0.037617694586515427;-0.17253810467810135;1.9154789809645383;-0.98799514770507812;0.15448476374149323;0.056001182645559311;-0.8372167132896341;1.8828754323088446;0.98668438196182251;0.16264672577381134;0.058777790516614914;-1.0571840048832917;1.8561159835268239;0.99268144369125366;0.12076190859079361;0.049101661890745163;-2;4
0.43502904475978571;3.1986605379675357;0;0;0;0.64717109777473314;2.9975286224242095;-0.72568720579147339;0.68802475929260254;0.085458338260650635;-1.4101599473177047;2.9429354124155527;0;0;0;0.86271335166221697;2.8032365115512832;-0.74277293682098389;0.66954338550567627;0.084207877516746521;-1.1806552521391045;2.6986634426277138;-0.68473422527313232;0.72879290580749512;0.11234121024608612;-1;2
-2.2776618764305367;3.7528628388003389;0;0;0;-2.5479965226017214;3.6568731485047579;0.94235694408416748;0.33460947871208191;0.082294881343841553;-2.8046393141696897;3.5376573048912774;0.90692746639251709;0.42128682136535645;0.080077983438968658;-3.0377859614319145;3.4147220284743423;0.88456374406814575;0.46641930937767029;0.06947045773267746;-3.2885430125007442;3.2852279878745176;0.88851809501647949;0.45884156227111816;0.079647749662399292;-1;4
-2.9232641224217093;3.2276103574254233;-0.78218597173690796;-0.62304490804672241;0.065786741673946381;-3.1238862977693409;3.0678058990035266;0;0;0;-2.2197756041842163;2.8957564075271001;-0.90442180633544922;0.42663943767547607;0.6050228476524353;-1.9302114930036698;2.8633090237512184;-0.99378019571304321;0.11135964095592499;0.084900230169296265;-1.6811761385883579;2.8058197751538874;-0.97437453269958496;0.22493179142475128;0.065323613584041595;-2;2
